key,scientificName,decimalLatitude,decimalLongitude,eventDate,year,month,day,basisOfRecord,datasetKey
4029739942,"Crithagra koliensis (C.H.B.Grant & Mackworth-Praed, 1952)",-0.124583,34.707917,2023-01-21,2023,1,21.0,HUMAN_OBSERVATION,1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3
4029739943,"Vanellus spinosus (Linnaeus, 1758)",-0.124583,34.707917,2023-01-21,2023,1,21.0,HUMAN_OBSERVATION,1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3
4029739944,"Eminia lepida Hartlaub, 1881",-0.124583,34.707917,2023-01-21,2023,1,21.0,HUMAN_OBSERVATION,1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3
4029739945,"Turtur afer (Linnaeus, 1766)",-0.124583,34.707917,2023-01-21,2023,1,21.0,HUMAN_OBSERVATION,1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3
4029739950,"Motacilla aguimp Temminck, 1820",0.20875,34.957917,2023-01-19,2023,1,19.0,HUMAN_OBSERVATION,1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3
4029739951,"Eurillas latirostris (Strickland, 1844)",0.20875,34.957917,2023-01-19,2023,1,19.0,HUMAN_OBSERVATION,1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3
4029739952,"Ceuthmochares aereus (Vieillot, 1817)",0.20875,34.957917,2023-01-19,2023,1,19.0,HUMAN_OBSERVATION,1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3
4029739953,"Pycnonotus tricolor (Hartlaub, 1862)",0.20875,34.957917,2023-01-19,2023,1,19.0,HUMAN_OBSERVATION,1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3
4029739954,"Campethera caroli (Malherbe, 1852)",0.20875,34.957917,2023-01-19,2023,1,19.0,HUMAN_OBSERVATION,1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3
4029739955,"Neocossyphus poensis (Strickland, 1844)",0.20875,34.957917,2023-01-19,2023,1,19.0,HUMAN_OBSERVATION,1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3
4029740018,"Ceryle rudis (Linnaeus, 1758)",-0.124583,34.707917,2023-01-21,2023,1,21.0,HUMAN_OBSERVATION,1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3
4029740019,"Eurystomus glaucurus (P.L.S.Müller, 1776)",-0.124583,34.707917,2023-01-21,2023,1,21.0,HUMAN_OBSERVATION,1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3
4029740020,"Turdus pelios Bonaparte, 1850",-0.124583,34.707917,2023-01-21,2023,1,21.0,HUMAN_OBSERVATION,1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3
4029740021,"Mycteria ibis (Linnaeus, 1766)",-0.124583,34.707917,2023-01-21,2023,1,21.0,HUMAN_OBSERVATION,1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3
4029740022,"Vanellus armatus (Burchell, 1822)",-0.124583,34.707917,2023-01-21,2023,1,21.0,HUMAN_OBSERVATION,1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3
4029740023,"Lamprotornis purpuroptera Rüppell, 1845",-0.124583,34.707917,2023-01-21,2023,1,21.0,HUMAN_OBSERVATION,1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3
4029740024,"Egretta intermedia (Wagler, 1829)",-0.124583,34.707917,2023-01-21,2023,1,21.0,HUMAN_OBSERVATION,1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3
4029740025,"Ixobrychus minutus (Linnaeus, 1766)",-0.124583,34.707917,2023-01-21,2023,1,21.0,HUMAN_OBSERVATION,1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3
4029740944,"Cisticola chubbi Sharpe, 1892",0.20875,34.874583,2023-01-18,2023,1,18.0,HUMAN_OBSERVATION,1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3
4029740945,"Ploceus nigerrimus Vieillot, 1819",0.20875,34.874583,2023-01-18,2023,1,18.0,HUMAN_OBSERVATION,1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3
4029740946,"Chlorocichla laetissima (Sharpe, 1899)",0.20875,34.874583,2023-01-18,2023,1,18.0,HUMAN_OBSERVATION,1cd0cb6d-d8ab-4e4c-9672-70d22fec96b3
4510375865,"Bostrychia hagedash (Latham, 1790)",0.330475,35.139287,2024-01-07T17:32:29,2024,1,7.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4510390911,"Ploceus baglafecht (Daudin, 1802)",0.330475,35.139287,2024-01-07T17:35:30,2024,1,7.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4516352174,"Corvus albus Statius Muller, 1776",0.12843,34.859615,2024-01-08T12:53,2024,1,8.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4525132993,"Belenois aurota (Fabricius, 1793)",0.236702,34.891166,2024-01-01T09:17,2024,1,1.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4599735318,"Junonia Hübner, 1819",0.227295,34.883725,2024-01-06T12:10:38,2024,1,6.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4600102341,"Junonia gregorii Butler, 1895",0.218553,34.883667,2024-01-05T10:50:03,2024,1,5.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4993867535,"Malimbus rubricollis (Swainson, 1838)",0.225081,34.898297,2024-01-19T12:12:58,2024,1,19.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4993874822,"Colius striatus J.F.Gmelin, 1789",0.227914,34.884309,2024-01-18T14:50:42,2024,1,18.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4993874825,"Phyllastrephus cabanisi (Sharpe, 1882)",-0.086397,35.323817,2024-01-20T15:27:08,2024,1,20.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4993982925,"Muscicapa aquatica Heuglin, 1864",-0.144947,34.737914,2024-01-13T13:17:12,2024,1,13.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4994050458,"Spermophaga ruficapilla (Shelley, 1888)",0.223177,34.911898,2024-01-19T12:39:35,2024,1,19.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4994071852,"Guttera verreauxi (D.G.Elliot, 1870)",0.234391,34.88922,2024-01-18T19:56:24,2024,1,18.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4994077782,"Bathmocercus rufus Reichenow, 1895",0.224196,34.885318,2024-01-20T10:35:48,2024,1,20.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4994081685,"Turtur afer (Linnaeus, 1766)",0.234442,34.86399,2024-01-18T15:22:54,2024,1,18.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4994106280,"Crithagra burtoni (G.R.Gray, 1862)",-0.087593,35.32436,2024-01-20T15:26:27,2024,1,20.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4994113207,"Buccanodon duchaillui (Cassin, 1855)",0.22782,34.889229,2024-01-18T18:24:25,2024,1,18.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4994246242,"Acrocephalus schoenobaenus (Linnaeus, 1758)",-0.144393,34.736912,2024-01-13T12:52:54,2024,1,13.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4994251004,"Phoeniculus bollei (Hartlaub, 1858)",0.23546,34.887952,2024-01-19T12:34:36,2024,1,19.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4994253705,"Merops muelleri (Cassin, 1857)",0.241605,34.866981,2024-01-16T13:21:12,2024,1,16.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4994337292,"Neocossyphus poensis (Strickland, 1844)",0.225735,34.885013,2024-01-20T11:20:38,2024,1,20.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4994347932,"Corythaeola cristata (Vieillot, 1816)",0.227766,34.885164,2024-01-16T19:21:28,2024,1,16.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4994347933,"Chlorocichla laetissima (Sharpe, 1899)",0.228587,34.872333,2024-01-18T15:58:28,2024,1,18.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4994629090,"Apaloderma vittatum Shelley, 1882",0.227264,34.890676,2024-01-18T19:21,2024,1,18.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4994643687,"Ploceus nigerrimus Vieillot, 1819",0.227691,34.884507,2024-01-19T13:28:42,2024,1,19.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
4994646639,"Ploceus melanocephalus (Linnaeus, 1758)",-0.144622,34.73763,2024-01-13T14:49:43,2024,1,13.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
5006942529,"Platysteira concreta Hartlaub, 1855",0.227651,34.888271,2024-01-15T14:04:37,2024,1,15.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
5007067416,"Lanius mackinnoni Sharpe, 1891",0.228011,34.88463,2024-01-15T16:46:03,2024,1,15.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
5007087273,"Eremomela turneri Someren, 1920",0.296593,34.991017,2024-01-16T19:45:48,2024,1,16.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
5007883344,"Laniarius luehderi Reichenow, 1874",0.232067,34.885489,2024-01-16T19:10:47,2024,1,16.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
5007911366,"Atimastillas flavigula (Cabanis, 1880)",0.235799,34.862543,2024-01-18T15:44:52,2024,1,18.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
5008256984,"Merops oreobates (Sharpe, 1892)",0.233317,34.887495,2024-01-19T14:16:52,2024,1,19.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
5062690549,Charaxes brutus (Cramer),0.241398,34.892582,2024-01-03T09:17,2024,1,3.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
5062920838,"Cinnyris chloropygius (Jardine, 1842)",0.229433,34.88508,2024-01-15T19:52:58,2024,1,15.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
5133514807,"Dicrurus sharpei Oustalet, 1879",0.225159,34.899197,2024-01-19T11:59:08,2024,1,19.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
5133546956,"Crithagra frontalis (Reichenow, 1904)",0.235262,34.890049,2024-01-17T19:48:42,2024,1,17.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
5133671813,"Gymnobucco bonapartei Hartlaub, 1854",0.227618,34.884599,2024-01-19T12:22:32,2024,1,19.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
5133688818,"Platysteira jamesoni (Sharpe, 1890)",0.226583,34.892608,2024-01-19T15:12:49,2024,1,19.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
5133700791,"Phyllastrephus cabanisi (Sharpe, 1882)",0.241966,34.876004,2024-01-19T12:05:19,2024,1,19.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
5153587717,"Eurillas ansorgei (Hartert, 1907)",0.227057,34.892241,2024-01-18T19:01:27,2024,1,18.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
5176492454,"Chamaetylas poliocephala (Bonaparte, 1850)",0.226326,34.885212,2024-01-18T13:59:54,2024,1,18.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
5176597384,"Cinnyris reichenowi Sharpe, 1891",0.2445,34.882864,2024-01-16T14:51:25,2024,1,16.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
5176913542,"Illadopsis albipectus (Reichenow, 1888)",0.22624,34.895626,2024-01-18T13:15:13,2024,1,18.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
5177040549,"Arizelocichla masukuensis (Shelley, 1897)",0.228558,34.872528,2024-01-17T18:37:21,2024,1,17.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
5177111546,"Cisticola chubbi Sharpe, 1892",0.23419,34.863537,2024-01-18T15:33:08,2024,1,18.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
5177242419,"Campephaga quiscalina Finsch, 1869",0.234339,34.882844,2024-01-16T18:11:16,2024,1,16.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
5177244529,"Phylloscopus budongoensis (Seth-Smith, 1907)",0.225372,34.885241,2024-01-17T14:55:55,2024,1,17.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
5277867380,"Cossypha heuglini Hartlaub, 1866",0.187468,34.950146,2024-01-01T07:46:23.859Z,2024,1,1.0,HUMAN_OBSERVATION,6ff8b3b0-ef0f-4f79-a310-5a5615c6aa0b
5285046303,"Bulinus globosus (Morelet, 1866)",-0.318111,35.006889,2024-01-30,2024,1,30.0,PRESERVED_SPECIMEN,b211f32f-326b-43d3-8012-2fbce0cc6dcc
5285046309,"Bulinus globosus (Morelet, 1866)",-0.071944,34.775556,2024-01-30,2024,1,30.0,PRESERVED_SPECIMEN,b211f32f-326b-43d3-8012-2fbce0cc6dcc
5295710505,"Bostrychia hagedash (Latham, 1790)",-0.154066,34.832905,2024-01-10,2024,1,10.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5295922398,"Scopus umbretta Gmelin, 1789",-0.097792,34.752884,2024-01-01,2024,1,1.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5296026249,"Eurillas virens (Cassin, 1857)",0.216951,34.8992,2024-01-03,2024,1,3.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5296143050,"Nectarinia kilimensis Shelley, 1885",0.22692,34.884655,2024-01-15,2024,1,15.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5296150134,"Cisticola robustus (Rüppell, 1845)",0.238735,34.86586,2024-01-19,2024,1,19.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5296181534,"Bycanistes subcylindricus (P.L.Sclater, 1871)",0.22692,34.884655,2024-01-15,2024,1,15.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5296257439,"Eurillas ansorgei (Hartert, 1907)",0.238735,34.86586,2024-01-15,2024,1,15.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5296288804,"Illadopsis albipectus (Reichenow, 1888)",0.212681,34.92315,2024-01-18,2024,1,18.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5296335015,"Treron calvus (Temminck, 1811)",0.22692,34.884655,2024-01-15,2024,1,15.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5296432391,"Ploceus jacksoni Shelley, 1888",-0.040748,34.46475,2024-01-17,2024,1,17.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5296520325,"Halcyon leucocephala (P.L.S.Müller, 1776)",-0.097792,34.752884,2024-01-01,2024,1,1.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5296531010,"Cossypha cyanocampter (Bonaparte, 1850)",0.238735,34.86586,2024-01-17,2024,1,17.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5296609837,"Phylloscopus budongoensis (Seth-Smith, 1907)",0.212681,34.92315,2024-01-18,2024,1,18.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5296641351,"Muscicapa adusta (F.Boie, 1828)",0.22692,34.884655,2024-01-01,2024,1,1.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5296858275,"Poicephalus meyeri (Cretzschmar, 1827)",-0.125407,34.742504,2024-01-28,2024,1,28.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5296997544,"Psalidoprocne pristoptera (Rüppell, 1840)",0.212681,34.92315,2024-01-15,2024,1,15.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5297033896,"Chamaetylas poliocephala (Bonaparte, 1850)",0.212681,34.92315,2024-01-18,2024,1,18.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5297033906,"Sheppardia aequatorialis (Jackson, 1906)",0.22692,34.884655,2024-01-15,2024,1,15.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5297122685,"Laniarius mufumbiri Ogilvie-Grant, 1911",-0.125407,34.742504,2024-01-17,2024,1,17.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5297201379,"Poeoptera stuhlmanni (Reichenow, 1893)",0.216951,34.8992,2024-01-03,2024,1,3.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5297302296,"Trachylaemus purpuratus (J.Verreaux & E.Verreaux, 1851)",0.212681,34.92315,2024-01-18,2024,1,18.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5297336502,"Bostrychia hagedash (Latham, 1790)",0.201535,35.097515,2024-01-03,2024,1,3.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5297553577,"Columba guinea Linnaeus, 1758",-0.097792,34.752884,2024-01-01,2024,1,1.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5297857892,"Chamaetylas poliocephala (Bonaparte, 1850)",0.22692,34.884655,2024-01-15,2024,1,15.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5297948279,"Bleda syndactylus (Swainson, 1837)",0.212681,34.92315,2024-01-18,2024,1,18.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5297948291,"Ploceus nigerrimus Vieillot, 1819",0.22692,34.884655,2024-01-15,2024,1,15.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5298215585,"Apalis rufogularis (Fraser, 1843)",0.216951,34.8992,2024-01-18,2024,1,18.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5298355217,"Ardea alba Linnaeus, 1758",-0.125407,34.742504,2024-01-20,2024,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5298375144,"Ardea alba Linnaeus, 1758",-0.401432,34.66487,2024-01-18,2024,1,18.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5298459377,"Mycteria ibis (Linnaeus, 1766)",-0.125407,34.742504,2024-01-17,2024,1,17.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5298902479,"Estrilda nonnula Hartlaub, 1883",0.212681,34.92315,2024-01-18,2024,1,18.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5298923621,"Botaurus Stephens, 1819",-0.125407,34.742504,2024-01-13,2024,1,13.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5299086706,"Muscicapa adusta (F.Boie, 1828)",0.22692,34.884655,2024-01-15,2024,1,15.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5299209489,"Hylia prasina (Cassin, 1855)",0.22692,34.884655,2024-01-15,2024,1,15.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5299433764,"Cisticola marginatus (Heuglin, 1869)",-0.125407,34.742504,2024-01-17,2024,1,17.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5299475837,"Scopus umbretta Gmelin, 1789",-0.125407,34.742504,2024-01-18,2024,1,18.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5299475893,"Merops oreobates (Sharpe, 1892)",0.22692,34.884655,2024-01-15,2024,1,15.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5299641805,"Pycnonotus barbatus (Desfontaines, 1789)",-0.125407,34.742504,2024-01-20,2024,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5299717391,"Acrocephalus rufescens (Sharpe & Bouvier, 1877)",-0.125407,34.742504,2024-01-20,2024,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5299861890,"Crinifer zonurus (Ruppell, 1835)",-0.040748,34.46475,2024-01-01,2024,1,1.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5300062888,"Terpsiphone viridis (Statius Muller, 1776)",-0.040748,34.46475,2024-01-16,2024,1,16.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5300117705,"Baeopogon indicator (J.Verreaux & E.Verreaux, 1855)",0.238735,34.86586,2024-01-17,2024,1,17.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5300131681,"Dicrurus adsimilis (Bechstein, 1794)",-0.040748,34.46475,2024-01-17,2024,1,17.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5300517824,"Turdus pelios Bonaparte, 1850",-0.40167,34.66486,2024-01-18,2024,1,18.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5300681634,"Turtur tympanistria (Temminck, 1809)",0.22692,34.884655,2024-01-15,2024,1,15.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5300733183,"Lamprotornis purpuroptera Rüppell, 1845",-0.125407,34.742504,2024-01-20,2024,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5300765974,"Schistolais leucopogon (Cabanis, 1875)",0.216951,34.8992,2024-01-03,2024,1,3.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5300812394,"Apus affinis (J.E.Gray, 1830)",-0.097792,34.752884,2024-01-01,2024,1,1.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5300870816,"Phyllastrephus cabanisi (Sharpe, 1882)",0.22692,34.884655,2024-01-17,2024,1,17.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5301490021,"Eremomela turneri Someren, 1920",0.22692,34.884655,2024-01-03,2024,1,3.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5301596750,"Chlorocichla laetissima (Sharpe, 1899)",0.22692,34.884655,2024-01-14,2024,1,14.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5301698514,"Bathmocercus rufus Reichenow, 1895",0.22692,34.884655,2024-01-15,2024,1,15.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5302004220,"Burhinus vermiculatus (Cabanis, 1868)",-0.125407,34.742504,2024-01-20,2024,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5302313925,"Anhinga rufa (Daudin, 1802)",-0.125407,34.742504,2024-01-17,2024,1,17.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5302480412,"Eurillas latirostris (Strickland, 1844)",0.24726,34.87463,2024-01-15,2024,1,15.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5302894873,"Terpsiphone viridis (Statius Muller, 1776)",0.22692,34.884655,2024-01-14,2024,1,14.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5302978868,"Apus affinis (J.E.Gray, 1830)",-0.097792,34.752884,2024-01-01,2024,1,1.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5303143651,"Elminia longicauda (Swainson, 1838)",0.22692,34.884655,2024-01-17,2024,1,17.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5303254882,"Illadopsis pyrrhoptera (Reichenow & Neumann, 1895)",0.22692,34.884655,2024-01-15,2024,1,15.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5303259246,"Platysteira cyanea (Statius Muller, 1776)",0.212681,34.92315,2024-01-18,2024,1,18.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5303259260,"Lanius mackinnoni Sharpe, 1891",0.22692,34.884655,2024-01-15,2024,1,15.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5303929177,"Apus caffer (M.H.K.Lichtenstein, 1823)",-0.125407,34.742504,2024-01-17,2024,1,17.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5304119099,"Chlorocichla laetissima (Sharpe, 1899)",0.24726,34.87463,2024-01-15,2024,1,15.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5304119247,"Dicrurus adsimilis (Bechstein, 1794)",-0.040748,34.46475,2024-01-16,2024,1,16.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5304272336,"Uraeginthus bengalus (Linnaeus, 1766)",-0.40167,34.66486,2024-01-18,2024,1,18.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5304272780,"Phyllastrephus hypochloris (Jackson, 1906)",0.238735,34.86586,2024-01-17,2024,1,17.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5304274536,"Nectarinia kilimensis Shelley, 1885",-0.125407,34.742504,2024-01-18,2024,1,18.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5304420719,"Bycanistes subcylindricus (P.L.Sclater, 1871)",0.22692,34.884655,2024-01-15,2024,1,15.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5304536752,"Tringa ochropus Linnaeus, 1758",0.216951,34.8992,2024-01-18,2024,1,18.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5304806897,"Cecropis abyssinica (Guerin-Meneville, 1843)",-0.125407,34.742504,2024-01-28,2024,1,28.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
5305117492,"Eremomela turneri Someren, 1920",0.22692,34.884655,2024-01-17,2024,1,17.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
